material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
separator,film,,1.7493031339200482,1.7493031339200482,,,0.0139,,,900.0,0.01251,0.47630320909338303,0.44312183426231666,3.82813687938247e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02007763169640856,2.25,0.0,0.0,light,4.421999999999735
aluminum,partial,0.07040923268240412,1.8732929029048921,1.8732929029048921,0.0218,0.011068331377673928,0.03286833137767393,2700.0,,2481.435390557569,0.08156064070913391,1.205354733986666,1.1314485479112897,2.862147454273656e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.010353566499378353,0.0,0.0,0.0,heavy,1.374000000000001
aluminum,partial,0.18087262094997747,1.50652800191926,1.50652800191926,0.0218,0.02843317601333646,0.05023317601333646,2700.0,,2332.6245923485562,0.11717514172048224,1.4231686969744477,1.3561640846316088,2.6594382091749836e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02443165430222537,0.0,0.0,0.0,heavy,0.7980000000000006
copper,partial,0.22774888491127876,1.552745337901359,1.552745337901359,0.012,0.033251337197046704,0.0452513371970467,8900.0,,3094.9657153156363,0.1400513371970467,1.5621654180033144,1.4826482349650052,3.3766630672289744e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.010542185323109009,0.0,0.0,0.0,heavy,0.6720000000000005
aluminum,heavily_coated,0.3275568178772489,1.6653084139319818,1.6653084139319818,0.0218,0.05149193177030352,0.07329193177030352,2700.0,,2244.0068051043363,0.1644675936518038,1.6694526353641852,1.6066995207439108,4.561101016992051e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.029379391566568703,0.0,0.0,0.0,heavy,0.5820000000000004
aluminum,partial,0.14664799618332758,1.8938524931672172,1.8938524931672172,0.0218,0.023053065000019093,0.04485306500001909,2700.0,,2366.4108673380842,0.10614078044946665,1.3669433120948677,1.2907306806359058,3.8069272422040436e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.0021990189134633072,0.0,0.0,0.0,heavy,0.9320000000000007
copper,partial,0.42681631431389133,1.9167600267785982,1.9167600267785982,0.012,0.06231518188982814,0.07431518188982814,8900.0,,2275.6478230860084,0.16911518188982813,1.7010947213530976,1.6292427366548985,6.213239357359329e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.001147133437281552,0.0,0.0,0.0,heavy,0.5640000000000004
other_light,unresolved_nonmetal,,1.5099580338187906,0.1697477641212449,,,,,,1100.0,,0.5434046608006747,,1.982832090022365e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.015387868628973235,2.25,0.0,0.0,light,5.369999999999631
other_light,unresolved_nonmetal,,1.6034427169942236,0.09530798868987744,,,,,,1100.0,,0.22429868552311322,,2.3743878188245473e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.000738376902312009,2.25,0.0,0.0,light,2.793999999999914
other_light,unresolved_nonmetal,,1.7965636805757352,0.1943356420001504,,,,,,1100.0,,0.6567100390132583,,3.339789958459801e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.024470260281129117,0.619555351528502,8.298579654060506e-67,-0.232864016269922,active,
separator,film,,1.572204506219708,1.572204506219708,,,0.0139,,,900.0,0.01251,0.4758841084434208,0.44312183426231666,3.092255588731323e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.017753081645683788,2.25,0.0,0.0,light,4.427999999999734
aluminum,partial,0.14573942772331955,1.6939697289688396,1.6939697289688396,0.0218,0.022910238038105837,0.04471023803810584,2700.0,,2367.4185944181954,0.10584784889227546,1.3615371971613688,1.288948345052336,3.037339422302992e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.00558388154448263,0.0,0.0,0.0,heavy,0.9240000000000007
aluminum,partial,0.1841480377333815,1.7356241158727572,1.7356241158727572,0.0218,0.028948071531687575,0.050748071531687575,2700.0,,2329.7667335357733,0.11823116884561953,1.4350998168416234,1.3622615116785926,3.5615851741526876e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.025532347974673623,0.0,0.0,0.0,heavy,0.7940000000000006
copper,heavily_coated,0.5255460184248673,1.714065179567479,1.714065179567479,0.012,0.07672971869003062,0.08872971869003062,8900.0,,2068.4131697878515,0.18352971869003062,1.7510709868500351,1.6972573359861258,5.392138812933804e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02515196214097018,0.0,0.0,0.0,heavy,0.5340000000000004
aluminum,partial,0.21317367674580187,1.8012669011124256,1.8012669011124256,0.0218,0.03351090198444005,0.05531090198444005,2700.0,,2306.766307219274,0.127589325119614,1.4887468445529577,1.4151473587854593,4.139715331818588e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.01468797330090484,0.0,0.0,0.0,heavy,0.7400000000000005
copper,partial,0.25186942781605526,1.5404756209458021,1.5404756209458021,0.012,0.03677293646114407,0.04877293646114407,8900.0,,2943.700889847473,0.14357293646114405,1.577917875658579,1.5011731448084584,3.40707930380802e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.015497116195188919,0.0,0.0,0.0,heavy,0.6240000000000004
other_light,unresolved_nonmetal,,1.9088502301435775,0.17359181790259776,,,,,,1100.0,,0.5609812958556248,,4.0059624252597814e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.006806013254957622,2.25,0.0,0.0,light,5.677999999999597
aluminum,heavily_coated,0.3707159168197272,1.736018231592889,1.736018231592889,0.0218,0.05827654212406112,0.08007654212406112,2700.0,,2227.650120874144,0.17838251874184824,1.7352674738197882,1.6732877858192983,5.376019748911077e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.021595382592566378,0.0,0.0,0.0,heavy,0.5520000000000004
aluminum,partial,0.06939348791605626,1.6866660734945245,1.6866660734945245,0.0218,0.010908656300404045,0.032708656300404045,2700.0,,2483.5368867785696,0.0812331544390157,1.2007921838281526,1.1291747393892544,2.3109552556566945e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.016430881684822925,0.0,0.0,0.0,heavy,1.462000000000001
aluminum,partial,0.06043587019377272,1.93185431864288,1.93185431864288,0.0218,0.009500518794461073,0.03130051879446107,2700.0,,2502.997775328829,0.07834512890917426,1.182894111315913,1.1089207110332098,2.923888086391476e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.019062988766246652,0.0,0.0,0.0,heavy,1.5440000000000011
aluminum,partial,0.14142070139624963,1.5993018983788105,1.5993018983788105,0.0218,0.02223133425949044,0.04403133425949044,2700.0,,2372.2980485119115,0.10445544833716484,1.3510934801161376,1.2804423911680445,2.6717265299202976e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.00010320648965130961,0.0,0.0,0.0,heavy,0.9540000000000007
copper,heavily_coated,0.5913026160929946,1.8826198902705404,1.8826198902705404,0.012,0.08633018194957721,0.09833018194957721,8900.0,,1964.0986940165792,0.1931301819495772,1.7955026477766938,1.7410833799334724,6.845031250605991e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.016800432144948807,0.0,0.0,0.0,heavy,0.5140000000000003
copper,heavily_coated,0.7570942961458709,1.9994162612883555,1.9994162612883555,0.012,0.11053576723729713,0.12253576723729713,8900.0,,1773.6516621829664,0.21733576723729714,1.8892109504997312,1.8469710887170423,8.688356738034976e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.024904957514536724,0.0,0.0,0.0,heavy,0.47600000000000037
aluminum,heavily_coated,0.29285734058506996,1.6676463224118088,1.6676463224118088,0.0218,0.04603717393997299,0.06783717393997299,2700.0,,2259.530081746407,0.1532801351780324,1.6166351400821597,1.5510915516997688,4.262788395959591e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.01048157156896615,0.0,0.0,0.0,heavy,0.6000000000000004
copper,partial,0.3044543256104685,1.9082496329676841,1.9082496329676841,0.012,0.044450331539128404,0.0564503315391284,8900.0,,2679.3524044104083,0.1512503315391284,1.622699783279352,1.5407872026461538,5.50765477357453e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.008629123109208391,0.0,0.0,0.0,heavy,0.6320000000000005
copper,partial,0.31565947659151544,1.9812992997770056,1.9812992997770056,0.012,0.04608628358236125,0.058086283582361245,8900.0,,2632.054835554799,0.15288628358236125,1.6318536229007348,1.549097513750746,6.00162278907938e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0254090533557457,0.0,0.0,0.0,heavy,0.6420000000000005
aluminum,partial,0.09948173533448712,1.73804981287026,1.73804981287026,0.0218,0.01563852879458137,0.03743852879458137,2700.0,,2428.8856751858584,0.09093390628919198,1.2678431981766427,1.1946960254035992,2.7469470381842006e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0001482381156309391,0.0,0.0,0.0,heavy,1.2020000000000008
aluminum,bare_like,0.03511465713628192,1.672457133949604,1.672457133949604,0.0218,0.005520024101823517,0.027320024101823517,2700.0,,2568.859981445781,0.07018131660730866,1.1194311511165795,1.0495551178801028,1.9630506355784753e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.0356146325989895,0.0,0.0,0.0,heavy,2.0259999999999985
other_light,unresolved_nonmetal,,1.6711452302830858,0.12617202777310954,,,,,,1100.0,,0.3501344124751611,,2.68802862162427e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.010582851187087348,2.25,0.0,0.0,light,3.3899999999998482
other_light,unresolved_nonmetal,,1.7129623853039777,0.13064471907346834,,,,,,1100.0,,0.3693071017916296,,2.8949081360987787e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.016938598236469964,2.25,0.0,0.0,light,3.55599999999983
aluminum,partial,0.09331512449987972,1.7128174072289744,1.7128174072289744,0.0218,0.014669137571381094,0.036469137571381094,2700.0,,2438.9315243858623,0.08894572929000621,1.2542068313852648,1.1815634417736263,2.609439525340022e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.032578826917852896,0.0,0.0,0.0,heavy,1.2080000000000009
aluminum,partial,0.2421379178348776,1.8861959299606634,1.8861959299606634,0.0218,0.03806408068364276,0.05986408068364276,2700.0,,2287.3095940911517,0.13692768608914288,1.5407663243261978,1.466020791412996,4.871524330715469e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.009520172879677958,0.0,0.0,0.0,heavy,0.6900000000000005
aluminum,bare_like,0.037980392395987606,1.5433332760457816,1.5433332760457816,0.0218,0.005970517684649252,0.027770517684649252,2700.0,,2560.4585092662974,0.07110525831239037,1.1249694928855565,1.0564412593567516,1.6936402208406096e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.022396426181026788,0.0,0.0,0.0,heavy,2.0080000000000005
aluminum,partial,0.15596373002910213,1.5644466089417315,1.5644466089417315,0.0218,0.02451749836057486,0.04631749836057486,2700.0,,2356.4369851974925,0.10914426619868281,1.3783745031894667,1.3088653109676816,2.671298484921368e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.026493863583969945,0.0,0.0,0.0,heavy,0.9280000000000007
aluminum,bare_like,0.03343424620321688,1.722640911491641,1.722640911491641,0.0218,0.005255863503145695,0.027055863503145695,2700.0,,2573.9165674857286,0.06963953531837916,1.115782508531749,1.0454961245061023,2.0665474374169489e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.024944488577565416,0.0,0.0,0.0,heavy,2.0599999999999947
other_light,unresolved_nonmetal,,1.5197076686889046,0.08629123356965884,,,,,,1100.0,,0.1903017432558619,,2.0214894189289186e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.024961056209851316,2.25,0.0,0.0,light,2.627999999999932
copper,partial,0.1295711688000749,1.8762833972540829,1.8762833972540829,0.012,0.018917390644810936,0.030917390644810937,8900.0,,4066.2354753379195,0.12571739064481094,1.498172374190792,1.404727789844336,4.425804536331377e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.022465754722297584,0.0,0.0,0.0,heavy,0.7360000000000005
separator,film,,1.898337372197711,1.898337372197711,,,0.0139,,,900.0,0.01251,0.47659596022531187,0.44312183426231666,4.508209658131821e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.012742905031553994,2.25,0.0,0.0,light,4.429999999999734
aluminum,partial,0.23076752775188714,1.5371061743485426,1.5371061743485426,0.0218,0.03627665536259666,0.05807665536259666,2700.0,,2294.5839045047874,0.13326175862248593,1.5114352382567393,1.4462629647953167,3.1485694292327457e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.0028836275592503836,0.0,0.0,0.0,heavy,0.7380000000000005
other_light,unresolved_nonmetal,,1.9575531522465703,0.0839489761562483,,,,,,1100.0,,0.1817291966438531,,4.3204799747475895e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.029100974525198997,2.25,0.0,0.0,light,2.6059999999999346
copper,partial,0.10567561098386102,1.9713880784730335,1.9713880784730335,0.012,0.01542863920364371,0.02742863920364371,8900.0,,4456.241459744253,0.1222286392036437,1.4809390292432705,1.3850995346690402,4.750258333857946e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.016117086797754924,0.0,0.0,0.0,heavy,0.7520000000000006
separator,film,,1.6085820642160433,1.6085820642160433,,,0.0139,,,900.0,0.01251,0.4759776303010702,0.44312183426231666,3.237007857904251e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.020997137745043172,2.25,0.0,0.0,light,4.427999999999734
copper,heavily_coated,0.4841433259741487,1.6297178651558895,1.6297178651558895,0.012,0.07068492559222571,0.0826849255922257,8900.0,,2146.520956764499,0.17748492559222573,1.7236202969053387,1.6690726143866765,4.7139646947108357e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.021259195755030765,0.0,0.0,0.0,heavy,0.5420000000000004
aluminum,partial,0.13790622246408707,1.7457554939156257,1.7457554939156257,0.0218,0.02167885817135449,0.04347885817135449,2700.0,,2376.3812926605087,0.10332234518464631,1.3471031643056834,1.2734785157269866,3.148916104362235e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.010980540160706622,0.0,0.0,0.0,heavy,0.9640000000000007
separator,film,,1.873436331939272,1.873436331939272,,,0.0139,,,900.0,0.01251,0.4765502520408877,0.44312183426231666,4.390714375977423e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.018389452642576527,2.25,0.0,0.0,light,4.433999999999734
separator,film,,1.7985732490315065,1.7985732490315065,,,0.0139,,,900.0,0.01251,0.4764052985125623,0.44312183426231666,4.046817030896819e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.03292981471333509,2.25,0.0,0.0,light,4.427999999999734
aluminum,partial,0.1567821450585577,1.9950814424283754,1.9950814424283754,0.0218,0.024646153203205276,0.046446153203205276,2700.0,,2355.590804466865,0.10940813138832958,1.3883561913797864,1.3104465003468175,4.354826516055043e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02236024965126715,0.0,0.0,0.0,heavy,0.8720000000000007
aluminum,heavily_coated,0.29723293739972123,1.8584470661320585,1.8584470661320585,0.0218,0.04672501775923618,0.06852501775923618,2700.0,,2257.4364284085727,0.15469087134704412,1.6298039472079744,1.5582130523979076,5.342752757066803e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.022909114364470108,0.0,0.0,0.0,heavy,0.5860000000000004
aluminum,partial,0.08229999381389375,1.745905132691905,1.745905132691905,0.0218,0.012937559027544093,0.03473755902754409,2700.0,,2458.271202585842,0.08539434100553749,1.2305634318732392,1.157734674449598,2.602977264830176e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.007056542645760943,0.0,0.0,0.0,heavy,1.272000000000001
aluminum,partial,0.05272691931415202,1.5062029146929898,1.5062029146929898,0.0218,0.0082886717161847,0.0300886717161847,2700.0,,2521.204218372685,0.07585968605607575,1.159749675954704,1.0911890910085957,1.7209886589861082e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0248631685006871,0.0,0.0,0.0,heavy,1.7160000000000013
other_light,unresolved_nonmetal,,1.5308714903965872,0.11810734278239579,,,,,,1100.0,,0.3160839495775041,,2.0663672644625144e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.024030332331875924,2.25,0.0,0.0,light,3.183999999999871
copper,partial,0.41444685393067715,1.9597598034299322,1.9597598034299322,0.012,0.06050924067387886,0.07250924067387886,8900.0,,2307.41956637468,0.16730924067387887,1.6947833745643541,1.6205202379536032,6.425776551710359e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.027690432945038472,0.0,0.0,0.0,heavy,0.5740000000000004
aluminum,partial,0.2065011252026898,1.809932464546803,1.809932464546803,0.0218,0.032461976881862836,0.054261976881862836,2700.0,,2311.7113489930202,0.1254380277765992,1.4771548354901611,1.4031661640666444,4.109168564901686e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.00823192254437317,0.0,0.0,0.0,heavy,0.7680000000000006
copper,partial,0.3169893867106383,1.7695600714238966,1.7695600714238966,0.012,0.046280450459753195,0.05828045045975319,8900.0,,2626.6174892636795,0.1530804504597532,1.6273370430159741,1.5500808851206076,4.793473734674311e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.023298992597862642,0.0,0.0,0.0,heavy,0.5980000000000004
aluminum,partial,0.17588886428132178,1.63165548463094,1.63165548463094,0.0218,0.02764972946502378,0.04944972946502378,2700.0,,2337.087178903242,0.11556832873294096,1.4174194152647714,1.3468335041096362,3.07677517730559e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.026768133189759985,0.0,0.0,0.0,heavy,0.8120000000000006
aluminum,heavily_coated,0.3699115442054971,1.8597785680302215,1.8597785680302215,0.0218,0.05815009474910414,0.07995009474910414,2700.0,,2227.929579399157,0.17812318096729432,1.7390082091645764,1.6720710058076638,6.160882407476198e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.03561624330418441,0.0,0.0,0.0,heavy,0.5500000000000004
aluminum,partial,0.12962819682878823,1.7761682772401126,1.7761682772401126,0.0218,0.020377552541485516,0.042177552541485516,2700.0,,2386.4217071525827,0.1006534269395696,1.331062687965051,1.2569233028484612,3.17538789063303e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.007387084635678655,0.0,0.0,0.0,heavy,1.0000000000000007
copper,partial,0.2956287840316786,1.6985413849309219,1.6985413849309219,0.012,0.04316180246862507,0.055161802468625065,8900.0,,2718.580535034553,0.14996180246862506,1.6113817695950938,1.5342100415352322,4.326462239341996e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.028057721397223862,0.0,0.0,0.0,heavy,0.6120000000000004
aluminum,partial,0.2538335744436364,1.851980748952833,1.851980748952833,0.0218,0.039902637902539645,0.061702637902539645,2700.0,,2280.266898128544,0.1406984827363728,1.5595222955020884,1.4860697779815415,4.825722561546151e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.028262160309861423,0.0,0.0,0.0,heavy,0.6680000000000005
copper,partial,0.11899361094858563,1.6050882528913255,1.6050882528913255,0.012,0.017373067198493502,0.029373067198493502,8900.0,,4227.446400451572,0.1241730671984935,1.48633115906423,1.3960732297224074,3.1990810360650827e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.023610145272934084,0.0,0.0,0.0,heavy,0.7440000000000005
aluminum,partial,0.154378608778733,1.9032219225387133,1.9032219225387133,0.0218,0.02426831730001683,0.04606831730001683,2700.0,,2358.0893252272454,0.10863320725635131,1.382209787753027,1.3057973889909913,3.9349703545324523e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.021180780218595027,0.0,0.0,0.0,heavy,0.9360000000000007
separator,film,,1.9509820024334357,1.9509820024334357,,,0.0139,,,900.0,0.01251,0.47668879391083263,0.44312183426231666,4.761719798047792e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.009839553664428569,2.25,0.0,0.0,light,4.425999999999735
copper,bare_like,0.015193750074470116,1.6238201573986946,1.6238201573986946,0.012,0.002218287510872637,0.014218287510872637,8900.0,,7667.46961808917,0.10901828751087263,1.4057726753960167,1.308109720463332,2.874585378502065e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.010058909674780743,0.0,0.0,0.0,heavy,0.8340000000000006
copper,partial,0.4265101918282909,1.7145690870286936,1.7145690870286936,0.012,0.06227048800693047,0.07427048800693047,8900.0,,2276.4154719321873,0.16907048800693047,1.693739372872099,1.6290274337029382,4.970244859766337e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.01643206834376901,0.0,0.0,0.0,heavy,0.5520000000000004
copper,partial,0.05585373635825295,1.5040891821521354,1.5040891821521354,0.012,0.008154645508304931,0.02015464550830493,8900.0,,5703.630235567113,0.11495464550830492,1.4369572679210085,1.3432528116100686,2.6006008605167526e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.010993200060943606,0.0,0.0,0.0,heavy,0.7880000000000006
separator,film,,1.7701217021472688,1.7701217021472688,,,0.0139,,,900.0,0.01251,0.4763470312088628,0.44312183426231666,3.9197968813563434e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.007177036448446908,2.25,0.0,0.0,light,4.433999999999734
aluminum,partial,0.25648132700924614,1.798586974806608,1.798586974806608,0.0218,0.040318864605853495,0.062118864605853495,2700.0,,2278.730391149366,0.14155214464105104,1.5624591090466915,1.4905711865878588,4.5790917097810395e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.04414433216856995,0.0,0.0,0.0,heavy,0.6460000000000005
aluminum,partial,0.05312202629602353,1.831831016105658,1.831831016105658,0.0218,0.008350782533734898,0.030150782533734898,2700.0,,2520.2355001261094,0.07598707249810094,1.1646685189056971,1.0921048896192125,2.5498259065071855e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.011206360603144895,0.0,0.0,0.0,heavy,1.6820000000000013
aluminum,heavily_coated,0.3434588577267028,1.695886832944716,1.695886832944716,0.0218,0.05399173243463769,0.07579173243463769,2700.0,,2237.6394478899597,0.16959457031966624,1.694213444191142,1.6315502982554604,4.87759436731127e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.015613671483393321,0.0,0.0,0.0,heavy,0.5660000000000004
separator,film,,1.6811369590375895,1.6811369590375895,,,0.0139,,,900.0,0.01251,0.47615222021561554,0.44312183426231666,3.535603065277735e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.022731985985081176,2.25,0.0,0.0,light,4.425999999999735
aluminum,bare_like,0.042239065165870913,1.5029273590429573,1.5029273590429573,0.0218,0.006639981044074907,0.028439981044074907,2700.0,,2548.465024917038,0.07247829700012845,1.1347605152326479,1.0665924009264347,1.6371329934247615e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.013534615463977892,0.0,0.0,0.0,heavy,1.9880000000000015
aluminum,partial,0.05540414213578898,1.906116635211883,1.906116635211883,0.0218,0.008709531143746028,0.03050953114374603,2700.0,,2514.717420746949,0.07672284946599972,1.1708068867474115,1.0973795356294611,2.7875564261546865e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.018552115623534985,0.0,0.0,0.0,heavy,1.5800000000000012
other_light,unresolved_nonmetal,,1.6148186023470377,0.1680564796000747,,,,,,1100.0,,0.5356911900561521,,2.4252836483472855e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.013476086240953955,2.25,0.0,0.0,light,5.255999999999643
separator,film,,1.5036441362328758,1.5036441362328758,,,0.0139,,,900.0,0.01251,0.4756957153696787,0.44312183426231666,2.828443056222817e-08,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0018898233060042492,2.25,0.0,0.0,light,4.419999999999735
aluminum,partial,0.08112060653811848,1.5056580594668783,1.5056580594668783,0.0218,0.012752159347792225,0.034552159347792225,2700.0,,2460.4567806667897,0.08501409475395477,1.224233233908173,1.1551542023721657,1.9272747921768378e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.01679261148104905,0.0,0.0,0.0,heavy,1.308000000000001
other_light,unresolved_nonmetal,,1.5114793733269685,0.16127411841738198,,,,,,1100.0,,0.5048918951286493,,1.9888314642728955e-06,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.009631644778976304,2.25,0.0,0.0,light,4.821999999999691
aluminum,partial,0.07194142780025148,1.8359877365982185,1.8359877365982185,0.0218,0.011309192450199533,0.03310919245019953,2700.0,,2478.3037478337706,0.08205463573707908,1.2084299028811583,1.1348698438716192,2.7659394838027374e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.013966027247699693,0.0,0.0,0.0,heavy,1.438000000000001
copper,partial,0.3648746575370654,1.7365296472804235,1.7365296472804235,0.012,0.05327170000041155,0.06527170000041155,8900.0,,2452.3905459701873,0.16007170000041154,1.6568393927470306,1.5850821439933198,4.827018484176394e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.005000052960986287,0.0,0.0,0.0,heavy,0.5900000000000004
copper,partial,0.37241991051735873,1.7523948068079993,1.7523948068079993,0.012,0.05437330693553437,0.06637330693553437,8900.0,,2428.285019640129,0.1611733069355344,1.6620810466414235,1.5905270276421422,4.949451030995593e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.02403106774475774,0.0,0.0,0.0,heavy,0.5740000000000004
aluminum,partial,0.25809296274605953,1.9255392611454896,1.9255392611454896,0.0218,0.04057221374368056,0.06237221374368056,2700.0,,2277.805189067087,0.14207175211895706,1.5684749624917302,1.4933044636841981,5.267596407974319e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.011439942257299105,0.0,0.0,0.0,heavy,0.6480000000000005
aluminum,partial,0.10888790404875481,1.6018655868647724,1.6018655868647724,0.0218,0.017117178516464257,0.03891717851646426,2700.0,,2414.5262510386165,0.09396654914435904,1.2854193550521067,1.2144541800207447,2.4111566168348265e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.017631994770384917,0.0,0.0,0.0,heavy,1.0940000000000007
