material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
aluminum,partial,0.07410190482941476,1.5877410213490826,1.5877410213490826,0.0218,0.011648819439184,0.033448819439184,2700.0,,2473.964597958629,0.08275119513605161,1.2100101221664783,1.1396766027498617,2.086092711791042e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.02680912995506945,2.25,0.0,0.0,light,1.9400000000000015
copper,heavily_coated,0.5178801711543954,1.5731921166169824,1.5731921166169824,0.012,0.07561050498854173,0.08761050498854173,8900.0,,2082.0620199871983,0.18241050498854172,1.7395522939877694,1.6920742555514965,4.5145385783471825e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.00527737970480492,0.5891417606251647,-2.041888298720043e-30,-0.2884848185479526,active,
aluminum,bare_like,0.03912551656158583,1.9827158819829953,1.9827158819829953,0.0218,0.006150531203481295,0.027950531203481295,2700.0,,2557.177080975069,0.07147445779462089,1.1321524742051927,1.0591803857437927,2.8097769165568895e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.01962804966318812,2.25,0.0,0.0,light,1.8020000000000014
aluminum,partial,0.09565078470196892,1.5871871131007995,1.5871871131007995,0.0218,0.015036303355149515,0.036836303355149515,2700.0,,2435.0643611263017,0.0896987694957618,1.2571953284840236,1.1865546283275277,2.2596581515912998e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.02008523882381875,2.25,0.0,0.0,light,2.0959999999999908
aluminum,heavily_coated,0.27477929413063895,1.525465656799737,1.525465656799737,0.0218,0.04319530503733644,0.06499530503733644,2700.0,,2268.649899188195,0.1474515922206593,1.5827821451631465,1.5213152833963999,3.4312655973249804e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.0224336671023349,0.6233933183108975,-4.923876105138415e-33,-0.2828400797196797,active,
copper,partial,0.0629963740737137,1.8830081376691512,1.8830081376691512,0.012,0.009197470614762199,0.0211974706147622,8900.0,,5472.231697964003,0.11599747061476219,1.4464754477322397,1.3493317971386087,4.1129451050634515e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.00782488202957285,2.25,0.0,0.0,light,2.727999999999921
aluminum,partial,0.08658428075850971,1.8582599349851159,1.8582599349851159,0.0218,0.013611048935237728,0.03541104893523773,2700.0,,2450.5243580344836,0.08677563795935112,1.2414790543999472,1.1670605868634136,2.996475574891889e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.034117322331912794,2.25,0.0,0.0,light,2.0439999999999965
copper,partial,0.2614699170570879,1.8410591137164172,1.8410591137164172,0.012,0.03817460789033483,0.05017460789033483,8900.0,,2889.4019103687187,0.14497460789033484,1.5922095039633297,1.5084831604783315,4.913912392070608e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.018174074184123402,0.6205078866390061,1.111984755121069e-33,-0.2867267821795384,active,
copper,partial,0.25908352547046654,1.5258391971657672,1.5258391971657672,0.012,0.037826194718688116,0.04982619471868811,8900.0,,2902.613686138944,0.1446261947186881,1.5822122062471644,1.506669423697358,3.36716574118665e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.011268766875317754,0.6235824028939798,-3.803077931150494e-33,-0.2825719175473657,active,
aluminum,partial,0.12388918232896595,1.7088500631198644,1.7088500631198644,0.0218,0.019475379462113446,0.041275379462113446,2700.0,,2393.7541595558923,0.09880311127468192,1.318259710537101,1.2453166804341005,2.8852173702304665e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.00012691970109285778,2.25,0.0,0.0,light,2.2599999999999727
aluminum,bare_like,0.044242209920917944,1.8993022144750877,1.8993022144750877,0.0218,0.006954875399568301,0.0287548753995683,2700.0,,2543.0167887877883,0.07312413090060316,1.1439823821525177,1.0713339155538142,2.637842533074119e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.009084780098836334,2.25,0.0,0.0,light,1.8280000000000014
aluminum,heavily_coated,0.2846840062039657,1.7305617113892882,1.7305617113892882,0.0218,0.044752325775263405,0.0665523257752634,2700.0,,2263.5568131596874,0.15064497044022057,1.6059816133702003,1.5377007043081246,4.5115816128688775e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.018054337845432356,0.6169748869168233,4.626656163413974e-33,-0.28908879706147306,active,
aluminum,partial,0.22825262054375478,1.62393884256387,1.62393884256387,0.0218,0.03588131194947825,0.05768131194947825,2700.0,,2296.2537243522256,0.13245092738951197,1.5100117930483197,1.441856357722842,3.4929658760377746e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.0025061210945259544,2.25,0.0,0.0,light,3.1679999999998727
aluminum,bare_like,0.049151615108214586,1.5712025480976748,1.5712025480976748,0.0218,0.0077266338950113325,0.029526633895011332,2700.0,,2530.155401143155,0.07470697222703947,1.1522182265992313,1.0828668598103885,1.8442741748165106e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.031010561382766054,2.25,0.0,0.0,light,1.8340000000000014
copper,partial,0.15091611919230496,1.5151731003162918,1.5151731003162918,0.012,0.022033753402076525,0.034033753402076525,8900.0,,3785.470026771009,0.12883375340207653,1.507900690998348,1.4220318538622803,2.957700280379123e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.008459970934205717,2.25,0.0,0.0,light,3.1539999999998742
copper,partial,0.32322888544435857,1.763959666000905,1.763959666000905,0.012,0.04719141727487636,0.059191417274876354,8900.0,,2601.583546475371,0.15399141727487636,1.6312182158207011,1.5546862337933207,4.79152564694673e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.015004244989759769,0.6114598650378428,6.75954989746923e-32,-0.2890391864407017,active,
copper,partial,0.37271209394335203,1.6876579313549414,1.6876579313549414,0.012,0.0544159657157294,0.0664159657157294,8900.0,,2427.367636356575,0.16121596571572938,1.6600214188577413,1.5907375012471694,4.5917358745495637e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0068556180252470275,0.6053173634533967,-1.3050075157608815e-32,-0.28892219711947853,active,
aluminum,partial,0.12281340308596411,1.7947893601201674,1.7947893601201674,0.0218,0.01930626696511356,0.04110626696511356,2700.0,,2395.164449559588,0.09845626928894569,1.3175169579119117,1.243128956608803,3.1715411307206995e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.02880664065718495,2.25,0.0,0.0,light,2.2459999999999742
aluminum,partial,0.18465338978641233,1.65404585706253,1.65404585706253,0.0218,0.029027512874424018,0.05082751287442402,2700.0,,2329.3309608429045,0.11839409940103719,1.4340707903677896,1.3631998328193413,3.2391059209816437e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.020630865413152375,2.25,0.0,0.0,light,2.6679999999999278
copper,partial,0.1135505877421974,1.920876846862336,1.920876846862336,0.012,0.016578385810360818,0.028578385810360818,8900.0,,4317.192252532022,0.12337838581036081,1.4864873658050028,1.391598772520091,4.552376026819068e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.01355378656971999,2.25,0.0,0.0,light,2.9619999999998954
aluminum,bare_like,0.04403407402210301,1.8879571341366375,1.8879571341366375,0.0218,0.006922156436274595,0.028722156436274595,2700.0,,2543.5773239226214,0.07305702580546623,1.1433756838424827,1.070842227894753,2.604031580071743e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.019770660206671085,2.25,0.0,0.0,light,1.8240000000000014
aluminum,partial,0.2483749566344495,1.8864693550118745,1.8864693550118745,0.0218,0.039044543182935466,0.060844543182935466,2700.0,,2283.5009106860994,0.13893856976851285,1.5512868090147627,1.4767463529958615,4.944499453507197e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.014110239011083029,2.25,0.0,0.0,light,3.7039999999998137
copper,partial,0.2602265745353154,1.7246274799791559,1.7246274799791559,0.012,0.03799307988215604,0.04999307988215604,8900.0,,2896.262447191953,0.14479307988215603,1.5886020841943642,1.507538451194636,4.306638412095266e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.01377779212041198,0.6215633219389334,-4.209135561886634e-33,-0.2854769326256576,active,
copper,partial,0.12114352639806425,1.9837674093957398,1.9837674093957398,0.012,0.01768695485411738,0.02968695485411738,8900.0,,4193.3217962519275,0.12448695485411737,1.493018050106202,1.3978366297211655,4.89897638260458e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.03404159007059588,2.25,0.0,0.0,light,3.0419999999998866
copper,partial,0.24417270835948912,1.7883984972344051,1.7883984972344051,0.012,0.03564921542048541,0.047649215420485405,8900.0,,2989.5395792654226,0.14244921542048541,1.579205014779912,1.4952868906132828,4.556051810155267e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.024395546768784252,0.6246127918916649,3.084283246896325e-33,-0.2808460316126685,active,
aluminum,partial,0.19670539278667093,1.5680631262902518,1.5680631262902518,0.0218,0.03092208774606467,0.05272208774606467,2700.0,,2319.327456782625,0.12227978568835057,1.4534559268030216,1.3853893013028327,3.0066422329665843e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.02770876261265683,2.25,0.0,0.0,light,2.801999999999913
aluminum,partial,0.07159969975182195,1.7318445044844848,1.7318445044844848,0.0218,0.011255472800986412,0.03305547280098641,2700.0,,2478.99824910505,0.08194445919698493,1.206392456440565,1.1341076807586992,2.4577481907357007e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.031345825023305816,2.25,0.0,0.0,light,1.9340000000000015
aluminum,partial,0.23876260393911336,1.759818562825408,1.759818562825408,0.0218,0.037533481339228625,0.059333481339228625,2700.0,,2289.4232408068497,0.13583945113600954,1.5317859226238448,1.4601835586770608,4.2068953324239583e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.027284778217800492,2.25,0.0,0.0,light,3.3899999999998482
aluminum,partial,0.16026398453611684,1.9437939267078554,1.9437939267078554,0.0218,0.02519349836907757,0.04699349836907757,2700.0,,2352.042624837233,0.11053071125428943,1.3942671099812798,1.3171522477858537,4.1762203606219057e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02335027763315512,2.25,0.0,0.0,light,2.511999999999945
aluminum,partial,0.062081610758219496,1.913805467823489,1.913805467823489,0.0218,0.009759229211192107,0.03155922921119211,2700.0,,2499.292096037162,0.07887573212455755,1.18656164732201,1.112669533791168,2.888943082209445e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0005735898998486689,2.25,0.0,0.0,light,1.8940000000000015
aluminum,partial,0.1395103940050607,1.7720560783543857,1.7720560783543857,0.0218,0.021931033937595545,0.043731033937595545,2700.0,,2374.5047116734377,0.10383954613117162,1.3507628230081143,1.2766618644241199,3.260751509923668e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.04098096265987312,2.25,0.0,0.0,light,2.365999999999961
copper,partial,0.27786319198517206,1.665875029108137,1.665875029108137,0.012,0.04056802602983513,0.052568026029835124,8900.0,,2803.3775882357845,0.14736802602983512,1.5987782941036777,1.5208841298942837,4.089668466669529e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.011840076409518095,0.6187211823172886,-1.0267963024177946e-32,-0.2883606288643089,active,
aluminum,heavily_coated,0.31943407677010716,1.6498201166004216,1.6498201166004216,0.0218,0.05021503686826086,0.07201503686826086,2700.0,,2247.42981090914,0.16184874069145025,1.6566578909418022,1.5938562776778222,4.405371258939938e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.006434780954905195,0.6060266942792492,-4.033065913162976e-33,-0.2889231547214274,active,
copper,partial,0.47722178559183737,1.934968300106703,1.934968300106703,0.012,0.06967438069640824,0.08167438069640824,8900.0,,2160.7066890703586,0.17647438069640825,1.7321699184002084,1.6643142369789499,6.607381386126692e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0032252657499196443,0.5905970237948392,-3.215087147092777e-30,-0.2885362000549285,active,
copper,partial,0.08584388638062956,1.625968926077445,1.625968926077445,0.012,0.012533207411571917,0.024533207411571917,8900.0,,4864.15026823131,0.11933320741157191,1.4616397842339417,1.368595639161558,3.1549014428715483e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.012325013127313116,2.25,0.0,0.0,light,2.845999999999908
aluminum,partial,0.19594595441465312,1.9584609148062353,1.9584609148062353,0.0218,0.03080270403398347,0.05260270403398347,2700.0,,2319.936539459812,0.12203493516282832,1.4612899594041955,1.3840015687548022,4.680734331214516e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.03283694650650634,2.25,0.0,0.0,light,2.847999999999908
aluminum,partial,0.12131099571828058,1.8286459517025833,1.8286459517025833,0.0218,0.019070088526913706,0.040870088526913706,2700.0,,2397.1535580358372,0.09797187812953084,1.3149679935007252,1.2400671752454042,3.276126716177313e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.022764171922115068,2.25,0.0,0.0,light,2.2339999999999756
aluminum,partial,0.09873274399676762,1.7151300917056802,1.7151300917056802,0.0218,0.015520787356291872,0.03732078735629187,2700.0,,2430.077991822113,0.09069242399199785,1.2658928045028253,1.1931086652012877,2.6678729456993284e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.028347723522563435,2.25,0.0,0.0,light,2.109999999999989
aluminum,partial,0.1159447541666555,1.543847746240009,1.543847746240009,0.0218,0.018226515354998245,0.040026515354998245,2700.0,,2404.449833748852,0.0962417481908714,1.2988673529701782,1.2290689482709738,2.2938892146327604e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.02307619360021059,2.25,0.0,0.0,light,2.1779999999999817
copper,heavily_coated,0.5774738821190728,1.7761345286374273,1.7761345286374273,0.012,0.08431118678938462,0.09631118678938462,8900.0,,1984.3093326978794,0.19111118678938463,1.7828814295695379,1.7319587719822263,6.028896438239941e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.018709061557398494,0.5807798870093136,-1.7778924570467313e-29,-0.28819135138554447,active,
aluminum,partial,0.09660808248019376,1.6058645240054528,1.6058645240054528,0.0218,0.015186790565886461,0.03698679056588646,2700.0,,2433.5015419114147,0.09000741187243927,1.259568333264878,1.1885942691893676,2.3211119199442405e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.027790193290278906,2.25,0.0,0.0,light,2.093999999999991
aluminum,partial,0.1590080333047666,1.528757136778034,1.528757136778034,0.0218,0.024996062835509314,0.046796062835509314,2700.0,,2353.3129358529127,0.1101257800177898,1.3832470917653719,1.3147373285790698,2.5737478243369666e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.003912262595967074,2.25,0.0,0.0,light,2.4499999999999518
copper,partial,0.11816482579579268,1.7944516242832145,1.7944516242832145,0.012,0.01725206456618573,0.02925206456618573,8900.0,,4240.796894369814,0.12405206456618573,1.4884800345477556,1.395392849856574,3.9945467320632357e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02166647470311661,2.25,0.0,0.0,light,2.9779999999998936
aluminum,partial,0.23916359605345716,1.726964339709141,1.726964339709141,0.0218,0.03759651729960347,0.05939651729960347,2700.0,,2289.1701598892037,0.13596873500359513,1.5315422744299916,1.4608782511271874,4.0551394805770355e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.007362891664908008,2.25,0.0,0.0,light,3.401999999999847
aluminum,heavily_coated,0.3699115442054971,1.8597785680302215,1.8597785680302215,0.0218,0.05815009474910414,0.07995009474910414,2700.0,,2227.929579399157,0.17812318096729432,1.7390082091645764,1.6720710058076638,6.160882407476198e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.03921950390597218,0.5892486178031338,4.3332626351814836e-30,-0.28850045215889863,active,
copper,partial,0.45090678406478474,1.6625269849071722,1.6625269849071722,0.012,0.06583239047345857,0.07783239047345857,8900.0,,2218.0019067039643,0.17263239047345857,1.7059922953323046,1.6460978102383241,4.771552325172719e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.029947450980561317,0.5958319732442482,-1.2562646408762878e-30,-0.28868881730003026,active,
copper,partial,0.1519677451255158,1.987981423505722,1.987981423505722,0.012,0.022187290788325303,0.0341872907883253,8900.0,,3772.960296472907,0.1289872907883253,1.516458344885563,1.422878953464965,5.097668203903298e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.002640287815373938,2.25,0.0,0.0,light,3.2419999999998645
copper,partial,0.41241145335170176,1.7954524100119353,1.7954524100119353,0.012,0.06021207218934846,0.07221207218934846,8900.0,,2312.7998840889563,0.16701207218934846,1.6882240522286276,1.619080444290528,5.383883590605765e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,7.356169223861358e-05,0.5994530622192333,1.6298520634748775e-31,-0.28878698401566083,active,
aluminum,partial,0.19251225886823375,1.7209452619671701,1.7209452619671701,0.0218,0.030262927094086345,0.052062927094086345,2700.0,,2322.7252890174714,0.12092787738170724,1.449985234695241,1.3777096803692994,3.581463618175551e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.006025551125865169,2.25,0.0,0.0,light,2.765999999999917
copper,partial,0.23477195407585982,1.677275292356377,1.677275292356377,0.012,0.03427670529507554,0.046276705295075535,8900.0,,3048.5468746213446,0.14107670529507554,1.5701739056871578,1.4880658474380446,3.968843806511839e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.030498511323825073,0.6282005506355941,1.649573861874983e-33,-0.27444435351583474,active,
aluminum,partial,0.06939348791605626,1.6866660734945245,1.6866660734945245,0.0218,0.010908656300404045,0.032708656300404045,2700.0,,2483.5368867785696,0.0812331544390157,1.2007921838281526,1.1291747393892544,2.3109552556566945e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.018890020720993664,2.25,0.0,0.0,light,1.9140000000000015
copper,partial,0.41121132896892804,1.828657758123747,1.828657758123747,0.012,0.06003685402946349,0.07203685402946348,8900.0,,2315.993060458002,0.1668368540294635,1.6886305086556037,1.6182309046753678,5.579006374269087e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.0024969490929877772,0.5993695982184166,2.2342135778765043e-31,-0.28878522438231385,active,
copper,partial,0.07694943131528362,1.6361272064957038,1.6361272064957038,0.012,0.011234616972031406,0.023234616972031406,8900.0,,5080.1189068068215,0.11803461697203141,1.4549266487206947,1.3611287036841906,3.1596831042457987e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02250785526634569,2.25,0.0,0.0,light,2.811999999999912
aluminum,partial,0.10625669559874396,1.8321904114338259,1.8321904114338259,0.0218,0.01670355254812255,0.03850355254812255,2700.0,,2418.4319384973614,0.09311822122799104,1.283625681181926,1.208959718267961,3.1259057785484195e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.01407507008291518,2.25,0.0,0.0,light,2.149999999999985
aluminum,partial,0.13549387477225666,1.9369942294571079,1.9369942294571079,0.0218,0.021299637114198744,0.043099637114198744,2700.0,,2379.2446301488926,0.10254458016532328,1.3454303363815636,1.268676369400374,3.8474179350910485e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.008407617366168,2.25,0.0,0.0,light,2.3539999999999623
aluminum,partial,0.07361360055519495,1.720321490562612,1.720321490562612,0.0218,0.011572058007276648,0.03337205800727665,2700.0,,2474.9375941091544,0.0825937609550004,1.2107984008023487,1.138591969034424,2.4443673366034015e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.030576943636322868,2.25,0.0,0.0,light,1.9480000000000015
aluminum,partial,0.2536140576179102,1.775406266274897,1.775406266274897,0.0218,0.03986812985753549,0.06166812985753549,2700.0,,2280.3952161589114,0.14062770831659044,1.557062076117237,1.4856959681365511,4.4326801637386057e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.025396236370376885,2.25,0.0,0.0,light,3.9579999999997857
aluminum,partial,0.17755950057821418,1.7696478799799604,1.7696478799799604,0.0218,0.02791235349089527,0.04971235349089527,2700.0,,2335.5755748455326,0.11610695858142203,1.4236945500657907,1.3499684521847168,3.6360677704624394e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.006694818391601177,2.25,0.0,0.0,light,2.6319999999999317
aluminum,heavily_coated,0.2723597078387787,1.8134193238744611,1.8134193238744611,0.0218,0.04281494607225601,0.06461494607225601,2700.0,,2269.9313753242855,0.14667149340430063,1.5888353582290753,1.5172856555289458,4.823276871595831e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.030584671546823115,0.6214935594516505,-3.138079091236435e-33,-0.28553188827381537,active,
aluminum,bare_like,0.03343424620321688,1.722640911491641,1.722640911491641,0.0218,0.005255863503145695,0.027055863503145695,2700.0,,2573.9165674857286,0.06963953531837916,1.115782508531749,1.0454961245061023,2.0665474374169489e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.019112413537940163,2.25,0.0,0.0,light,1.7340000000000013
copper,partial,0.4792324761394841,1.7565376426469541,1.7565376426469541,0.012,0.06996794151636468,0.08196794151636468,8900.0,,2156.5497223212983,0.17676794151636468,1.7265309771107127,1.6656979348131702,5.454041358077933e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.019212649059259634,0.5917148163917053,1.8660457837979832e-30,-0.2885690584820656,active,
aluminum,partial,0.13714370983703522,1.9422138810355798,1.9422138810355798,0.0218,0.021558991186381937,0.04335899118638194,2700.0,,2377.2809437718765,0.10307650348855853,1.3488198586953946,1.271962577577035,3.8882464630642907e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.024472833398149752,2.25,0.0,0.0,light,2.367999999999961
copper,partial,0.3876188189286561,1.8282277161833984,1.8282277161833984,0.012,0.05659234756358379,0.06859234756358379,8900.0,,2382.078371236999,0.16339234756358378,1.6740317547927916,1.6014388178628651,5.461252919045664e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.003072926087139734,0.6023859429742529,1.7925596599137655e-31,-0.2888586469969732,active,
copper,partial,0.23671535356738116,1.8077304920236912,1.8077304920236912,0.012,0.034560441620837656,0.04656044162083765,8900.0,,3036.0631622010483,0.14136044162083766,1.5744899710020317,1.489561509868145,4.619503073822601e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0012433667409170862,0.6263677130907789,8.98579358665354e-34,-0.27772062958886146,active,
aluminum,partial,0.08048578902891712,1.7003081730108713,1.7003081730108713,0.0218,0.012652366035345773,0.03445236603534577,2700.0,,2461.642929075016,0.08480942324081317,1.2259109222607654,1.1537628470304473,2.4518810353640753e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0139020312158102,2.25,0.0,0.0,light,1.9860000000000015
copper,partial,0.22707217783520817,1.9995797215566968,1.9995797215566968,0.012,0.033152537963940396,0.04515253796394039,8900.0,,3099.54975456106,0.1399525379639404,1.5713883650819378,1.4821251755104927,5.595749004369666e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.006718672133342397,0.6276552195726137,-1.93703412277395e-33,-0.275420635000158,active,
aluminum,heavily_coated,0.3528848728754068,1.889961255301827,1.889961255301827,0.0218,0.05547350201601396,0.07727350201601396,2700.0,,2234.059637001876,0.17263361186375992,1.7153271320944954,1.6461036333759718,6.166392421491224e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.04231928804723257,0.5939516992478017,1.6408298449731765e-30,-0.28863916287274843,active,
aluminum,heavily_coated,0.3393964844283716,1.5646156452260782,1.5646156452260782,0.0218,0.053353127352140026,0.07515312735214003,2700.0,,2239.2257843912503,0.1682848205445513,1.6825061715878498,1.625237995884688,4.119649626966035e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.010673757965661838,0.6006303699297062,-4.965241340258735e-31,-0.28880902477213455,active,
copper,partial,0.23291809660923146,1.9708422344418384,1.9708422344418384,0.012,0.0340060421049478,0.0460060421049478,8900.0,,3060.5989053295366,0.1408060421049478,1.5750203810914074,1.4866376952301663,5.469215199783268e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.02709945720014481,0.6261581854948243,-7.077789830616985e-34,-0.2780956023808328,active,
copper,heavily_coated,0.5898117618015546,1.651688520470777,1.651688520470777,0.012,0.08611251722302697,0.09811251722302697,8900.0,,1966.2375676744996,0.192912517223027,1.7829524738706188,1.7401019712455452,5.262798093763558e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.010491049964547382,0.5807664328712272,-9.002628462798194e-31,-0.2881890315113809,active,
aluminum,partial,0.13819008132458444,1.7115108740609821,1.7115108740609821,0.0218,0.021723480784224675,0.043523480784224675,2700.0,,2376.047647304491,0.10341386411985927,1.3470269048409036,1.2740423898855608,3.029270751508576e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.0059126398215679325,2.25,0.0,0.0,light,2.355999999999962
aluminum,partial,0.07345399206435937,1.7778198038005595,1.7778198038005595,0.0218,0.011546967552517294,0.033346967552517294,2700.0,,2475.256601712774,0.0825423015814701,1.2111693775940264,1.138237218519389,2.608867687279407e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.005648015557979823,2.25,0.0,0.0,light,1.9460000000000015
aluminum,partial,0.10473195476771241,1.8892508323826793,1.8892508323826793,0.0218,0.01646386328948439,0.03826386328948439,2700.0,,2420.733861499909,0.09262662953665815,1.2811699296698096,1.205764312462177,3.306093303010841e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.009669336825389847,2.25,0.0,0.0,light,2.1439999999999855
copper,heavily_coated,0.5016801533991853,1.5499607100950532,1.5499607100950532,0.012,0.07324530239628105,0.08524530239628104,8900.0,,2112.0847405678956,0.18004530239628105,1.7293207348350808,1.6810684300206304,4.325369100002671e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,-0.03107832402760016,0.5911611698238963,-1.798091122590926e-30,-0.28854890260354277,active,
aluminum,partial,0.07577690495231815,1.7432486608409172,1.7432486608409172,0.0218,0.011912129458504415,0.033712129458504415,2700.0,,2470.6606572627934,0.08329123192567689,1.2159697897529749,1.1433893371487354,2.531150484901041e-07,1.50-2.00,1.50-2.00,1.6666666666666667e-05,pneumatic_feed,0.004431714042483232,2.25,0.0,0.0,light,1.9580000000000015
